	comment	label	label_id
	پاستا به طرز وحشتناکی بوی سیر میداد،	SAD	1
	انگار مال چند روزه پیش بود	SAD	1
	غذا عالی بود فقط اگر سس سیر هم بذارید خیلی خوب میشه	HAPPY	0
	عجیب بود تا حالا ندیده بودم رفتاری غذای شور بده. آش خیلی شور بود. فکر کنم آشپز حواسش نبوده نمکش چقدره.	SAD	1
	سرد بود و از دهن افتاده بود، پیتزا باید داغ باشه	SAD	1
	کیفیت واقعا پایین بود	SAD	1
	برگرش حرف نداره ولی سیر نمیشی سیب زمینیش افنضاحه	HAPPY	0
	بسیار خوب بود کیفیت مثل همیشه و قیمت مناسب	HAPPY	0
	زولبیا بامیه کهنه و خشک و بدمزه شیرینی‌تر بهم ریخته در جعبه	SAD	1
	پیتزا سیامک فوق‌العادس مخصوصا پیتزاهاش حتما سفارش بدین	HAPPY	0
	کیفیت و مزه غذا تعریفی نداشت. علاوه بر اون با اینکه در فودپارتی بود باز قیمت نسبت به میزان غذا ارزش نداشت و بیشتر حجم سیب زمینی بود.	SAD	1
	کیفیت غذا بسیار پایین بود. نان خشک و محتویات بی کیفیت و مانده. اصلا راضی نبودیم. با تشکر	SAD	1
	کیفیت غذا یکسان نیست، مرغ و نان غذا هم تازه نبود	SAD	1
	با توجه به اینکه سرد بود خوشمزه بود و اینکه زیر ۱ ربع رسید ممنون	HAPPY	0
	تازه با بسته بندی عالی. ممنونم	HAPPY	0
	شاهو جان جدیدا دیگه دارم واقعا نا امید میشم ته چین مرغ گفتیم تست کنیم که همون طور که انتظار داشتم چیز خاصی نبود و نه مزه نه طعم خاصی البته که میدونم بخاطر گرونی زعفرون درست استفاده نمیکنید و غذاهاتون از رنگ لعاب سابق افتاده که خوب دست شما نیست اما تعجب میکنم از گوشت قیمه تا حایی که یادمه قبلا کوشت تیمه و مغز ران بود الان این سر دست چی بود تو قیمه اخه!! هم سفت بود هم ظاهرش قشنگ نبود هم احساس نمیکردی داری قیمه میخوری بیشتر انگار داری گوشت با برنج جدا میخوری!! نکنین این کارو خوب انتظارات مشتری خراب میکنید	SAD	1
	عالی و با کیفیت سریع هم رسید همیشه نان سحر شیرینی و نان هاش تازه و داغه عااالیه	HAPPY	0
	ساندویچ‌ها با تصاویر و توضیحات ارائه شده کاملا مغایر است.	SAD	1
	همه چیز عالی مخصوصا گوجه و توت فرنگیخدا بهتون برکت بده	HAPPY	0
	کباب خیلی بو میداد	SAD	1
	بهترین پیتزای جهان و حومه!	HAPPY	0
	کیک نسکافه‌ای سفارش داده بودم متاسفانه توت فرنگی ارسال شده بود	SAD	1
	سلام پنیر پیتزا درش باز بود و یه مقدارش هم ریخته بود	SAD	1
	کباب ترکی بیشتر از هرچی قارچ داشت و فاقد گوشت!!!!	SAD	1
	بسیار ممنونم از کیفیت خوب پیتزا اولین بار بود سفارش پیتزا داده بودم از شیلا واقعا عالی بود در ضمن پیک‌رستوران بسیار خوش برخورد و مودب بود	HAPPY	0
	برنجش که افتضاح کبابش هم که لاستیک	SAD	1
	مرغ کامل نپخته بود	SAD	1
	سالادش بدرد نمیخورد. کیفیتش اومده بود پایین	SAD	1
	نان تازه و گرم به دستم رسید. ممنون	HAPPY	0
	سالاد سزار بسیار خوشمزه بود، بسته‌بندی مرتب منظمی داشت و مواد به هم نریخته بود. مقدار سیب‌زمینی سرخ‌کرده یه مقدار کم بود، ولی سس پنیر خیلی خوب بود.	HAPPY	0
	نان‌ها بسیار خشک بود انگار نون خشک سفارش داده بودم	SAD	1
	سلام و تشکر اندکی روی کباب سوخته بود در کل کیفیت خوبی داشت ممنون	HAPPY	0
	پیک به موقع آمد و بسیار مودب بودند ولی متاسفانه به علت انتخاب جعبه بزرگ برای شیرینی کم ۴ عدد از شیرینی‌ها چپه شده بود	HAPPY	0
	غذا سرد بود و دیر رسید، سیب زمینی سوخته بود و قارچ بوی آرد خام میداد	SAD	1
	بعد از یک ساعت و نیم که غذا رسید بسار سرد بود و ساندویچ قابل گرم کردن نیست!!! غیر قابل قبول	SAD	1
	خیلی حال کردم. دستتون درد نکنه	HAPPY	0
	مزش اصلا خوب نبود	SAD	1
	چیپس و پنیر خوشمزه، مارگریتام بد نبود.	HAPPY	0
	مثل همیشه خوشمزه و عالی بود. مرسی	HAPPY	0
	کیفیت غذا و ارسالش هر دو مطلوب بود.	HAPPY	0
	همه چیز عالی بود، از غذای ارسال شده تا پیک اسنپ و خلاصه خدمات اسنپ، پیروز و موفق باشید	HAPPY	0
	روی روغن قیمتش ۱۱۴۰۰ ثبت شده و اینجا ۱۲۵۰۰، کارخونه خودش به اندازه کافی روی جنس میکشه که مغازه دار خودش کلی سود ببره ولی جالبه ک باز مغازه دار هم میاد خودش قیمت را اضافه میکنه، فکر نکنم برا اسنپ وجه خوبی داشته باشه اینکار …. بقیه موارد اوکی بود فقط این مورد روغن این مشکل را داشت که همینم خودش زیاده یکم انصاف در شرایط کنونی نیازه	HAPPY	0
	من کوکی به تعداد مساوی سفارش دادم ولی نصف جعبه کوکی فندقی بود	SAD	1
	خیلی به موقع و بسیار مودب. راضیم ارتون	HAPPY	0
	بهترین هستین، همیشه سریع و درست میفرستید.. ممنون	HAPPY	0
	بیش از حد انتظار تند بود کیفیت و طعمی که دوست داشتم رو نداشت!!!	HAPPY	0
	شیرینی بسیار تازه و خوشمزه بود. خیلی هم سریع به دستم رسید. ممنون	HAPPY	0
	کیفیت خوب بود ولی در زمان حمل و نقل شیرینی‌ها به هم ریخته و بد شکل شده بود	HAPPY	0
	وااای بی نظیر بوددد	HAPPY	0
	فیلیپر رستوران خوبى است اما غذایى که براى من ارسال شد تقریبا تمامش سوخته بود. از این رستوران قبلا غذاهاى خوب تحویل گرفته‌ام، بابت این سفارش متعجب و ناراحتم.	SAD	1
	طول ساندویچ هر دفعه داره اب میره عوضش قیمتش عوض نمیشه	SAD	1
	سس مخصوص رو اصلا نداشت، و فلفل دلمه‌ای د۳ یا نهایتا تا قطعه بسیار باریک داشت، درواقع سانویچ نون و پنیر و گوشت بود! قیمت هارو بالا بردید ولی کیمیت و کمیت رو پایین آوردید، اصلا از شما این انتظار نمیرفت‌.	SAD	1
	خوش مزه داغ مخصوص شکمها	HAPPY	0
	خوب بود. یه کم پیاز خام داشت که من فک میکردم فقط پیاز کاراملی داره	HAPPY	0
	همیشه همینارو سفارش میدم بقیه غذا هاشونو امتحان نکردم اما خیلی راضیم	HAPPY	0
	ساندویچ مرغ فرانسوی بسته بندی شیک ارسال سریع مخلفات جالب و نسبتا سالم ولی فیله مرغ آب پز بود که به شدت تو ذوق من زد سیب زمینی سرخ کرده ش خوشمزه‌تر بود!	SAD	1
	من مشتری دائم نان سحر هستم ولی واقعا کیفیت زولبیا و بامیه بد بود و کهنه، اصلا ازشون انتظار نداشتم.	SAD	1
	زده حدودا ١٨ تا ولی ١٢ تا بود ٦ تا کمتر که فکر کنم تو شیرینی ناپلونی خیلی زیاده در کل راضی نبودم برای دومین بار	SAD	1
	خوب بود همه چیز. کاش از سیب زمینی برای خورش قیمه استفاده میکردن به جای چیپس خلالی.	HAPPY	0
	از کیفیت این سفارش اصلا راضی نبودم قبلا هم همین کوکی رو‌خریده بودم خیلی بهتر بود اما این دفعه فندقاش تازه نبود و خیلی بدمزه بود مقدار شکرش هم بیشتر شده لطفا اینو خیلی دقت کنید ما به خاطر کم شیرین بودنشه که سفارش میدیم	SAD	1
	خیلی سریع و به موقع رسید سپاس	HAPPY	0
	بی نهایت خوشمزه و تازه بود	HAPPY	0
	سلام، هر دو کیک سفارش داده شده انگار از دستشان افتاده بود و خراب شده بود و مجبور شدم هر دو را دور بیندازم.	SAD	1
	alii bood kheili khoshmaze va gheimatam ali bood	HAPPY	0
	طعم غذا جالب نبود مخصوصا کباب برگ	SAD	1
	پیکها تماس نمیگیرند! غذا را به کس دیگر تحویل داد.	HAPPY	0
	دفعه قبل تازه واسم فرستادن ولی امروز تازه نبود و کاملا مشخص بود	SAD	1
	عالی بود. حرف نداشت. چیز کیک تنوری بسیار خوشمزه.	HAPPY	0
	از نظر کیفیت خوب بود فقط دیر بدستمون رسید	HAPPY	0
	افتضاح بود ۲ ساعت طول کشید بد مزه و سوخاری‌های مرغ از ش جدا شده بود سیب زمینی‌ها سوخته دیگه سفارش نمیدم	SAD	1
	بسیار عالی و با کیفیت ممنون	HAPPY	0
	نسبت به کی اف سی سعادت اباد حجم غذا کمتر هم قیمت بیشتر بود	SAD	1
	به جای دوتا دلستر یک دلستر و به جای دوتا ماست یک ماست فرستادن که اون هم ماست و خیار نبود	SAD	1
	غذا سرد بود، ۴۰ دقیقه طول کشید برای ارسال درون محله‌ای، ۳۰ درصد جوجه کباب خام بود. اولین و آخرین باری بود که سفارش دادم.	SAD	1
	فوق العاده بود، ممنونم ازتون	HAPPY	0
	واقعا غذا مونده و سرد بی مزه بود از مشتری‌های همیشگی بودم ولی دیگه تموم شد کارتون درست نیست تا مشتری جذب کردین کیفیت رو بیارین پایین. لطفا نظر منو ثبت کنید	SAD	1
	ساندویج خوبی بود درکل و نسبت به قیمت مناسب و باکیفیته اما یکی دو قاشق دیگه باید توش الویه بریزید.	HAPPY	0
	پیتزا مخلوط خوشمزه بود. پنیر به میزان کافی بود ولی اندازه ژامبون بسیار جزعی و ناچیز بود.	HAPPY	0
	اش شته قلمکار حبوبات و گوشت دارد اما در این اش فقط برنج و عدس بود	SAD	1
	کیفیت گوشت وطبخ کباب اصلا خوب نبود.	SAD	1
	یعنی سایز کوچک سیمیت نسبت به قیمت باور نکردنیه. درسته مملکت اوضاعش خوب نیست اما اعتبار خودتون را با کوچک کردن محصولاتتون زیر سوال نبرین	SAD	1
	با سلام حجم ساندویچ کاملا کم و نصف نان باگت بود من که اصلا سیر نشدم حداقل ساندویچ رو از وسط نصف نکنید از نظر روانی یکم آدم راحت باشه، قبلا خیلی خوب بود در کل اصلا راضی نبودم.	SAD	1
	این رستوران به نظرم جزو بهترین رستوران‌های منطقس کیفیت عالی و خوش مزه	HAPPY	0
	ممنون. با وجودیکه راه من طولانیه ولی خیلی به نظر من خوب اومد. ذل گرما اومد ولی شیرینی‌ها سالم بودممنون. گفتم توی آسانسور بزارید گفت نه میارم بالا. بازم ممنون پیشنهاد میکنم یه باکس خنک داشتن که تو گرما کاملا اکی باشن. ممنون	HAPPY	0
	قسمت اسفنجی کیک معمولی بود، خیلی نرم نبود ولی طعم خامه نسکافه ایش خوب بود	HAPPY	0
	حدود ۷۰ دقیقه طول کشید تا غذا رو بیارند وقتی هم که آوردند یک ساندویچ کمتر آوردند. غذاها به خصوص پیتزاها کیفیت خوبی نداشتند انگار داری نون تافتون میخوری. پیتزا بیکن هم بیکن هاش خشک شده بود. درکل راضی نبودیم	SAD	1
	بامیه اصلا خوب نبود و کاملا خشک و مونده بود نان خوب بود	SAD	1
	امتیاز بالا دادم چون همیشه راضی هستم و هماهنگی‌ها خوب بوده و حتی اگه شیرینی تازه نبوده تماس گرفتن و مدل عوض کردن. البته این سری خیلی جا خوردم. ما از شیرینی شکلاتی و کاکائو و قهوه متنفریم ولی متاسفانه کل شیرینی مخلوط ارسال شده از این مدل بود و حتی شیرینی خامه‌ای هم کاکائویی بود و دو مدل بود که هر دو هنین ترتیب بود و خلاصه انتظار میرفت حداقل یه مدل غیر شکلاتی مخلوطش بود و اگر علاقه به شکلاتی داشتیم حتما ذکر میکردم. البته شیرینی‌ها تازه بودن و معلوم بود هرچند طعم و مدل باب سلیقه ما نبود. در هر صورت موفق و پیروز باشید. ممنون.	HAPPY	0
	پیتزای خوشمزه‌ای بود فقط بادام زمینی توی پیتزا رو دوست نداشتم	HAPPY	0
	شما حرف ندارین ممنون از غذاهای خوب و با کیفیتتون	HAPPY	0
	یک ساعت و نیم تاخیر!!! واقعا زشته	SAD	1
	حجم سالاد نسبت به دفعات قبلی کاهش قابل توجهی داشت علت اینکه من هر بار توجیه میشدم که ۳۸ هزار تومان برای سالاد سزار اونم از لانجین بدم، سس سالاد بود که اینبار اصلا کیفیت دفعات قبل را نداشت و حتی میزان آن به نصف دفعات قبلی رسیده بود واقعا متاسفم برای این رستوران و دیگه از اینجا سفارش نخواهم داد	SAD	1
	نان سیاه بیات بود.	HAPPY	0
	غذا کاملا سرد شده بود …مزه جوجه هم کاملا معمولی …حجم و بسته بندی خوب بود …در کل معمولی	SAD	1
	زمان انتظار ۱/۵ ال ۲ ساعت جهت ارسال غیر منطقی بوده و توجیه ندارد. حجم غذا نسبت به قیمت آن کم بود. غذا با تاخیر و سرد تحویل داده شد.	SAD	1
	صبحانه انگلیسی افتضاح بود و شیک نوتلا اصلا نوتلا نداشت	SAD	1
	رنگ فسنجان بود اما مزه فسنجان نداشت. سرآشپز گرامی مرغ فسنجان را با فلفل دلمه نمیپ-ن-و تا حالا آلو تو فسنجان ندیده بودم. خلاصه اینکه خورده نشد چون به ذائقه من خیلی بد بود	SAD	1
	خیلی شل و آبکی بود مزه خوبی هم نداشت دفعات قبلی خیلی بهتر بود اما اینبار اصلا خوب نبود	SAD	1
	سلام ممنون بابت قبول سفارشات نون. واقعاخرید نون مشکل بزرگی است.	HAPPY	0
	کیک سیب و کیک هویج، ترد و خوشمزه بودند. هر چند طعم هر دو بسیار شبیه بود. اسفنج کیک گاناش، تازه و خوب بود. متوسط رو به بالا. ولی شکلات رو و میان کیک، اصلا شکلات نبود. یک بسته خامه شکلاتی صبحانه رو روی کیک مالیده بودند. بسیار ناخوشایند.	SAD	1
	ساندویچ سر موقع آماده شد و به موقع ب دستم رسید، ساندویچ گرم بود و هیچ مشکلی نداشت، خیلی خوشمزه بود، رفتار پیک موتوری خوب بود	HAPPY	0
	کیفیت غذا خوب بود ولی با تاخیر رسید و سرد بود دوغ گردو عالی بود	SAD	1
	پیاز سوخاری کاملا تازه و خوب بود. ولی قارچ مانده بود و نرم شده بود. قارچ خوب نبود.	HAPPY	0
	غذای بد و قیمت بالا، اینقدر سیر ریخته بود اینگار سیر خم میخوردم، همش دور ریخته شد، کیفیت پایین، دیگه خرید نمیکنم	SAD	1
	بسته‌بندی قارچ طوری بود که جعبه کاولا خیس شده بود و قارچها هم همینطور پیتزا هم چیز خاصی نداشت	SAD	1
	درود و خسته نباشید کیفیت غذا بخصوص بخاطر کم پخت بودن و بیمزگی و مثلا نداشتن پنیر برگر واقعا بنظرم پایین بود. با سپاس	SAD	1
	اصلا شبیه نیست به عکسش. هم مزه هم نحوه ارسال افتضاح	SAD	1
	کیفیت غذا مناسب نبود. گوشت گوساله به کاررفته در پیتزا اصلا کیفیت خوبی نداشت، گوشت مرغ هم کیفیت مطلوبی نداشت. خمیر نان پیتزا کمی شور بود که یا به دلیل مانده بودن خمیرمایه بوده یا استفاده زیاد نمک در تهیه خمیر. در کل از مواد اولیه مرغوبی استفاده نشده بود.	SAD	1
	پیتزا داغ داغ و خیلی خیلی زودتر از زمانی که انتظار داشتم به دستم رسید. مثل همیشه طعمش هم عالی بود. ممنون از شیلا و اسنپ فود.	HAPPY	0
	خیلی خوب بود، مخصوصا برای من که عاشق دورچینم. کلا کبابش و همه چیش با سلیقه و خوشمزه بود.	HAPPY	0
	این دفعه واقعا عالی بود و تازه	HAPPY	0
	خوشمزه و با حجم عالی	HAPPY	0
	پیتزا‌ها خیلی بهتر أز ساندویج‌ها هستن	SAD	1
	داخل جوجه با استخوان خام و صورتی بود و مغز پخت نشده بود	HAPPY	0
	در سایت ۱۵ عدد کیک اتریشی ذکر شده بود اما در جعبه تحویلی ۷ عدد بود.	SAD	1
	حجم بسیار بالا. ولی بیشتر ساندویچ هات داگ و ژامبون بود. بر خلاف چیزی که نوشته مقدار مرغ و گوشت خیلی خیلی ناچیز بود.	SAD	1
	سفارش پیتزا ایتالیایی کاپری چیوزا نیمه آماده بود تحویل پیتزا آمریکایی قارچ و گوشت با گوشت خیلی بدمزه …. و کامل پخته شده بود که دیگه نمیشد حرارتش داد	SAD	1
	ابتدا سفارش اشتباه به دستم رسید اما اطلاع دادم و برخورد بسیار حرفه‌ای بود و خیلی زود سفارش خودم رو اوردن و سفارش قبل رو هم پس نگرفتن و. طعم غذاها عالی و خونگی بود.	HAPPY	0
	اگر می‌خواهید غذا ی سرد بخورید و نصف سفارش نیاید (حتی ۱ ساعت بعد از ارسال قسمت اول) به این رستوران سفارش دهید..	SAD	1
	خوب بود و عالی ممنون	HAPPY	0
	با توجه به مسافت زیاد، هزینه پیک بسیار بسیار بسیار زیاد است	SAD	1
	خیلی زمان تحویل دیر بود یک ساعت و ۳۰ دقیقه تازه با پیگیری تیم پشتیبانی اسنپ فود تسریع شد وگرنه زمان تحویل اعلامی برنامه ۲ ساعت و خودده‌ای بود	SAD	1
	کیفیت پایین پیک هم با تاخیر اومد و تو نقشه هی زیکزاک میرفت!	SAD	1
	دلستر‌ها به طمع دلخواه نبود متاسفانه	HAPPY	0
	سلام خسته نباشید درمنوسالادشیرازى وسبزى ذکرشده بود که دربسته نبود حجم ظرف دیزى وبالطبع مقدارموادآن نسبت به دفعات قبل کمترشده بود وکلا اینسرى راضى نبودم	SAD	1
	فلفل‌ها پلاسیده بودند و خرمالوها کال بودن	SAD	1
	مثله همیشه عالی بود ممنون	HAPPY	0
	متاسفانه کیفیت این ساندویچ از دفعه اولی که من گرفتم خالی پایین اومده ژامبونش خیلی کم شده	SAD	1
	از اینکه برای یک فالوده ۱٫۵ ساعت طول بکشه بگذریم، اما این چی بود؟ یه تکه فالوده یخ زده به اندازه یک قاشق ته لیوان و یک اسکوپ بستنی روش و بقیه لیوان خالی!!!! مگه میشه در این حد!!! اسنپ فود چطور تاییدش کرده که هیچ، تعجبم چگونه اینجا مجوز کار گرفته … اگه اونجا بودم جلوشون پرت کرده بودم و پولمو پس می‌گرفتم. من مشتری هر روز اسنپ فود هستم، جای تعصف داره، حتما یه فکر اساسی کنید …	SAD	1
	غذا به معنی واقعی کلمه بد بود. پیتزا چانو که بابتش با پول پیک و مالیات ۴۲ تومن می‌گیرن بدترین پیتزایی بود که تو زندگیم خوردم. نصفشو ریختیم دور. گوشت‌های مونده و خشک شده، سس بد مزه، غذای سرد … هرچی بگم کم گفتم از بدی این غذا	SAD	1
	پیراشکی مقدارش تقریبا نصف شده ولی قیمتش همونه. خیلی خاص نیست و خمیرش زیادی فشرده ست و نون طور بیشتر تا پیراشکی. ولی می‌چسبه با چای ولی به نظرم کار قشنگی نبود که یهو بیشتر از دو برابر شه قیمت. لااقل عکسش رو عوض کنید یا بگید چند تاتو هر بسته هست	HAPPY	0
 تومان پول پیک برای مسیر ۴ کیلومتری دریافت شد اما متاسفانه باز با تاخیر رسید شیرینی را برای میهمان می‌خواستم که خیلی دیر آمد	SAD	1
	ظرف مرغ و پوره و سبزیجات همگی جداگانه بود که باعث شد طعمها فاطی نشن. و طعم همشون عالی دلچسب بود. واقعا لذت بردم	HAPPY	0
	متاسفانه بر خلاف دفعات قبلی کیفیت پیتزا و برگر به صورت کاملا مشهود افت کرده بود. بویژه کیفیت گوشت برگر واقعا بد و غیر قابل قبول بود. مواد مصرفی داخل پیتزا هم طعم و کیفیت قیلی را نداشت. خداحافظ سیب ۳۶۰!	SAD	1
	هم کیفیت غذا و هم قیمت عالی بود. سفارش ما: خوراک کباب ساطوری بناب و خوراک کباب کوبیده ۲ سیخ	HAPPY	0
	ذرتش اولا کوچیک بود دوما سرد بود سوما طعم نداشت	SAD	1
	کیفیت نان فوق العاده عالی بود، ممنون از پیک	HAPPY	0
	خیلی دیر رسید دیگه ناهار بود بیشتر تا صبحانه …	SAD	1
	تحویل به موقع کیفیت عالی همه چیز تازه و خوشمزه ممنونم	HAPPY	0
	خسته نباشین عالی بود	HAPPY	0
	خیلی خوب بود سوپ گرم بود و تهچین خوشمزه و سریع هم اوردن	HAPPY	0
	ظرف شکسته بود داخل پلاستیکی برگر برگر همه محتوایات داخلش ریخته بود پیک خیلی خیلی عجله داشت رفتار خوبی هم نداشتند راضی نبودم	SAD	1
	افتضاح‌ترین زرشک پلو با مرغی که خوردم بود.	SAD	1
	اسپرینگ رول عالی بود و مرغ بر‌گر هم خوب بود	HAPPY	0
	کیک سیب خوشمزه ولی گران	HAPPY	0
	مثه همیشه عالی هم جم هم اسنپ	HAPPY	0
	سلام وقعا از کیفتتون راضی هستم، ولی ای کاش یه کم زود‌تر آماده میکردید … خیلی ممنون	HAPPY	0
	با تشکر فقط یه مقدار حجم ساندویچ کم بود …	HAPPY	0
	قرار بود لبنیات تاریخ روز باشد ولی یکی از شیرها فقط تا فردا وقت داشت	SAD	1
	تو عمرم غذا به این بدطعمی و بی کیفیتیو و یخی نخورده بودم متاسفم برای اسنپ فود که این رستوران بی کیفیت رو ساپورت میکنه	SAD	1
	عالی با کیفیت ممنون	HAPPY	0
	عالی بود! فقط کمی سرد به دستم رسید	HAPPY	0
	کیفیت مدلن با همیشه فرق داشت. خشک و مونده بود. اصلا راضی نبودم.	SAD	1
	ران مرغ خیلی خیلی خشک بود. اصلا تازه نبود.	SAD	1
	آبکی بود و مزه‌ی شیر میداد	SAD	1
	غذا رو به خودم تحویل ندادند. بعد از نیم ساعت متوجه شدم غذا رسیده و سردشده بود	SAD	1
	بسیار تازه و خوشمزه	HAPPY	0
	اگر صلاحه که زمان سفارش تا زمان رسیدن غذا منطقی‌تر باشه تو این فاصله زمانی که غذت رو می‌یارید آدم خودش می‌تونه دو جور غذت درست کنه. آخه ۱/۵ ساعت ت ت ت ت؟	HAPPY	0
	سلام! من یک کیلو لطیفه گردویی سفارش دادم ولی داخل جعبه نیک کیلو گردویی و نیم کیلو معمولی هست! اگر معمولی میخواستم، تو منو بود و سفارش میدادم.	HAPPY	0
	غذا عالی بود اما قیمتش گران بود	SAD	1
	بسته بندی خلاقانه بود، حمل غذا هم با توجه به بسته بندی متفاوت که غذا احاطه نشده، خوب صورت گرفته بود. اولین سفارشم ازین رستوران بود، کیفیت ته چین ماکارانی و جوجه قابل قبول بود	HAPPY	0
	علامت هپی برتدی رو برام نفرستادید	HAPPY	0
	ممنون، نسبت به دفعه قبل دورچین غذا نظم پیدا کرده بود، دورچین خام دریک ظرف جداگانه ودور چین پخته مثل لبو، پوره سیب زمینی وهویج وبادمجان سرخ کرده درظرف اصلی غذابود، که این ابتکار عالیی بود، موفق باشید	HAPPY	0
	افتضااااااح بود خیلییی بد بود طعم پیتزا ۵ تومنی میداد پولتون رو هدر ندید ی نفر هم سیر نکرد	SAD	1
	Ali bod bazam sefaresh midam va peyke besyar khosh akhlagho moadabbb	HAPPY	0
	خیلی راضی بودم از کیفیت غذا	HAPPY	0
	مثل همیشه عالی و یک سر وگردن بهتراز اکثر جاها. سپاس	HAPPY	0
	پیتزا پپرونی عالی بود با سس سیر و ماست	HAPPY	0
	غذا خیلی زود رسید ولی بسیار چرب بود و پر از روغن بود چون خیلی گرسنه بودم تونستم بخورم	SAD	1
	سلام کیفت آین دفه سالاد کلم خیلی پایین بود ولی دفه‌های قبل تقریبا خوب کیفیت سالاد کلمتون لطفا مدیریت رستوران رسیدگی کند نسبت به کیفیت مواد سالاد کلم ضمنا یه پیشنهادم دار می‌تونید توی سالاد کلمتون نخود و ذرت هم اضافه کنید با تشکر از مدیریت رستوران	SAD	1
	فوق العاده بی کیفیت. همه میوهاش کهنه بودن	SAD	1
	مرسی از این که نون نذاشته بودین	SAD	1
	طعم ماهی واقعا عالی بود. متشکرم	HAPPY	0
	باسلام و تشکر مثل همیشه سریع و خوشمزه خصوصا ساندویچ فیله مرغ کبابی عالی بود.	HAPPY	0
	متاسفانه پیتزاها سرد بود	SAD	1
	پیتزا کاملا خمیر شده بود و کیفیت خوب نبود اما سالاد عالی بود	SAD	1
	Mese hamishe awli va khosh maze	HAPPY	0
	وقتی قسمتی برای نوشتن، توضیحات، وجود، داره قاعدتا باید خونده بشه و درنظر گرفته بشه، نه که هر مدلی که خودتون دوست، دارید ارسال کنید در نهایت!	SAD	1
	کیفیت کاملا پایین. زرشک پلو که معلوم نیست با چی پخته شده بود، بوی زخم توی کل غذا بود، رد خیلی نامحسوسی از زرشک احساس میشد. قرمه سبزی نسبت به زرشک پلو بهتر بود ولی مزه روغن مانده توی سبزی کاملا مشهود بود و گویا کمی هم ته گرفته بود. اصلا پیشنهاد نمیکنم.	SAD	1
	پیتزا کاملا سرررررد بود	HAPPY	0
	مسخره بازیه اصلا غذارو بهم تحویل ندادن اصلا اونجا هم الکی نوشت که تحویل داده شد. انگار الکی پولمون هدر دادیم رف	SAD	1
	یک قلم جنس را اشتباه گذاشتند زنگ زدم اطلاع دادم گفتند نیم ساعت دیگه بدستم می‌رسه چهار ساعت بعد زنگ زدم گفتن نیم ساعت دیگه!!!!!!!!!	SAD	1
	پنیر پیتزا خیلی کم بود و مزه‌اش هم تند بود. نوشابه هم من در توضیحات نوشتم کوکا باشه اما نبود	HAPPY	0
	خیلى عالى! ١٣ دقیقه از زمان ثبت سفارش تا رسیدن به دستم! دورچین عدس پلو هم خیلى جالب و کامل بود. جوجه کباب هم زیاد بود	HAPPY	0
	یک قیمه خوشمزه با یک طعم اصیل بهمراه برنج پرررر زعفرون روغن خورشت یک مقدار زیاد بود که البته میدونم پخت خورشت تو اون حجم امکانش نیست زیاد از روغنش کم بشه ماست و خیار خوشمزه بهمراه سبزی و پیاز همراه غذا داده شده بود که به نسبت قیمت غذا، بنظرم امکانات خوبی قرار داده بودن.	HAPPY	0
	بدترین پیتزای بود که خوردم. تو که انقدر پول میگیری دلت بیاد یکم مواد بیشتر بریز نون خشک و پنیر بود.	SAD	1
	"بسیار بی کیفیت بود، جوانه‌ها مانده بود و سیاه شده بودند، تقریبا"" کل حجم سالاد کاهو بود + ۱ عدد از هر کدام از سایر مواردی که اعلام کرده بودند داخل سالاد هستش."	SAD	1
	کیفیت عالی ولی واقعا کوچیکه و سیر نمیکنه	HAPPY	0
	لذیذ خوشمزه و عالی بود	HAPPY	0
	من سه تا فیله سوخاری سفارش دادم ولی پیک برام یکی فقط اورد بهش که گفتم چرا؟! گفت بمن ربطی نداره	SAD	1
	با ساندویچ واقعا حال کردم از اون چیزی ک انتظار داشتم خیلی بزرگ‌تر بود و طعمش هم فوق العاده بود	HAPPY	0
	همبرگر سرد که نیاز به مایکروفر برای گرم کردن داشت و آب پرتقال گرم که نیاز به یخچال دارد … از این همه سلیقه سپاس گذارم	SAD	1
	سلام هرچی فروشنده محترم با ادب بود و بابت نداشتن یک قلم عذرخواهی کرد قبل ارسال پیک اسنپ بی ادب و بد دهان بود بابت اینکه جدیدا پیکاتون ایتقدر بی ادب و طلبکارن متاسفم	SAD	1
	عالی بود بسیار بسیار خوشمزه بود	HAPPY	0
	حلیم رو برای صبحانه سفارش دادیم ولی ناهار خوردیمش.	SAD	1
	اینقدر بد مزه و بی کیفیت بود که اگه از منو حذف بشه حیلی بهتره	SAD	1
	غذا بعد از ۱:٣۰ ساعت و سرد شده رسید. در صورتی که با ماشین ۲۰ دقیقه فاصله بیشتر نیست	SAD	1
	سلام سیب زمینی نسبت به قیمتش خیلی کم بود	SAD	1
	غذا با تاخیر رسید	HAPPY	0
	غذا نصف اون زمانیکه سایت داده بود رسید و خوشمزه و پرملات بود ممنون	HAPPY	0
	تارت‌ها درست حمل نشده بود و برگشته بود	SAD	1
	خیلی دیر رسید، غذا کاملا سرد بود، پیتون هم تماس نگرفت به هیچ وج	SAD	1
	ساعت ۱۲ سفارش دادم ساعت ۲:۳۰ به دستم رسیدباکلی پیگیری	SAD	1
	هر چی سفارش داده بودم دقیقا همون بود کاملا سر وقت	HAPPY	0
	فیله بهتر و ترد شده ولی همچنان سینه‌س، فیله نیس سینه روغنو جذب میکنه ب خودش برا همین ب شدت چرب و سنگینه!	SAD	1
